Data Source,Region,Basin,Catchment,Site Code,Site Name,Latitude,Longitude,Datum,Sample Reference,Sampling Year,Date Time,Collection Method,Sampling Depth (m),Laboratory,Analysis Method,Analyte Group,Analyte,Operator,Value,Unit,Quality Code,Comment,Project Name,Project Description
Third Party,Mackay Whitsunday,Plane,Plane Creek,126003A,Carmila Creek at Carmila,-21.915681,149.398562,GDA2020,9023407,2007-2008,12/11/2007 11:55,Manual,,TropWATER Water Quality Laboratory,See Metadata in Project description,"Cations, Anions, Alkalinity & Hardness",Nitrite as N,+,0.001,Milligrams/Litre,910,,Mackay Whitsundays Healthy Waterways 2005-2008,Licence CC BY. Event and baseflow water quality from sites across the Mackay Whitsunday region from 2005 to 2008. Data includes sediment - nutrients - pesticides. Metadata: https://storymaps.arcgis.com/stories/a2b9582ba4b54247b46bc5075806f1c4
Third Party,Mackay Whitsunday,Plane,Plane Creek,126003A,Carmila Creek at Carmila,-21.915681,149.398562,GDA2020,9023418,2007-2008,10/12/2007 12:15,Manual,,TropWATER Water Quality Laboratory,See Metadata in Project description,"Cations, Anions, Alkalinity & Hardness",Nitrate as N,+,0.048,Milligrams/Litre,910,,Mackay Whitsundays Healthy Waterways 2005-2008,Licence CC BY. Event and baseflow water quality from sites across the Mackay Whitsunday region from 2005 to 2008. Data includes sediment - nutrients - pesticides. Metadata: https://storymaps.arcgis.com/stories/a2b9582ba4b54247b46bc5075806f1c4
Third Party,Mackay Whitsunday,Plane,Plane Creek,126003A,Carmila Creek at Carmila,-21.915681,149.398562,GDA2020,9023418,2007-2008,10/12/2007 12:15,Manual,,TropWATER Water Quality Laboratory,See Metadata in Project description,"Cations, Anions, Alkalinity & Hardness",Nitrite as N,+,0.001,Milligrams/Litre,910,,Mackay Whitsundays Healthy Waterways 2005-2008,Licence CC BY. Event and baseflow water quality from sites across the Mackay Whitsunday region from 2005 to 2008. Data includes sediment - nutrients - pesticides. Metadata: https://storymaps.arcgis.com/stories/a2b9582ba4b54247b46bc5075806f1c4
Third Party,Mackay Whitsunday,Plane,Plane Creek,126003A,Carmila Creek at Carmila,-21.915681,149.398562,GDA2020,9023438,2007-2008,14/01/2008 11:45,Manual,,TropWATER Water Quality Laboratory,See Metadata in Project description,"Cations, Anions, Alkalinity & Hardness",Nitrate as N,+,0.191,Milligrams/Litre,910,,Mackay Whitsundays Healthy Waterways 2005-2008,Licence CC BY. Event and baseflow water quality from sites across the Mackay Whitsunday region from 2005 to 2008. Data includes sediment - nutrients - pesticides. Metadata: https://storymaps.arcgis.com/stories/a2b9582ba4b54247b46bc5075806f1c4
Third Party,Mackay Whitsunday,Plane,Plane Creek,126003A,Carmila Creek at Carmila,-21.915681,149.398562,GDA2020,9023438,2007-2008,14/01/2008 11:45,Manual,,TropWATER Water Quality Laboratory,See Metadata in Project description,"Cations, Anions, Alkalinity & Hardness",Nitrite as N,+,0.005,Milligrams/Litre,910,,Mackay Whitsundays Healthy Waterways 2005-2008,Licence CC BY. Event and baseflow water quality from sites across the Mackay Whitsunday region from 2005 to 2008. Data includes sediment - nutrients - pesticides. Metadata: https://storymaps.arcgis.com/stories/a2b9582ba4b54247b46bc5075806f1c4
Third Party,Mackay Whitsunday,Plane,Plane Creek,126003A,Carmila Creek at Carmila,-21.915681,149.398562,GDA2020,9023459,2007-2008,11/02/2008 12:20,Manual,,TropWATER Water Quality Laboratory,See Metadata in Project description,"Cations, Anions, Alkalinity & Hardness",Nitrate as N,+,0.164,Milligrams/Litre,910,,Mackay Whitsundays Healthy Waterways 2005-2008,Licence CC BY. Event and baseflow water quality from sites across the Mackay Whitsunday region from 2005 to 2008. Data includes sediment - nutrients - pesticides. Metadata: https://storymaps.arcgis.com/stories/a2b9582ba4b54247b46bc5075806f1c4
Third Party,Mackay Whitsunday,Plane,Plane Creek,126003A,Carmila Creek at Carmila,-21.915681,149.398562,GDA2020,9023459,2007-2008,11/02/2008 12:20,Manual,,TropWATER Water Quality Laboratory,See Metadata in Project description,"Cations, Anions, Alkalinity & Hardness",Nitrite as N,+,0.012,Milligrams/Litre,910,,Mackay Whitsundays Healthy Waterways 2005-2008,Licence CC BY. Event and baseflow water quality from sites across the Mackay Whitsunday region from 2005 to 2008. Data includes sediment - nutrients - pesticides. Metadata: https://storymaps.arcgis.com/stories/a2b9582ba4b54247b46bc5075806f1c4
Third Party,Mackay Whitsunday,Plane,Plane Creek,126003A,Carmila Creek at Carmila,-21.915681,149.398562,GDA2020,9023471,2007-2008,10/03/2008 10:30,Manual,,TropWATER Water Quality Laboratory,See Metadata in Project description,"Cations, Anions, Alkalinity & Hardness",Nitrate as N,+,0.154,Milligrams/Litre,910,,Mackay Whitsundays Healthy Waterways 2005-2008,Licence CC BY. Event and baseflow water quality from sites across the Mackay Whitsunday region from 2005 to 2008. Data includes sediment - nutrients - pesticides. Metadata: https://storymaps.arcgis.com/stories/a2b9582ba4b54247b46bc5075806f1c4
Third Party,Mackay Whitsunday,Plane,Plane Creek,126003A,Carmila Creek at Carmila,-21.915681,149.398562,GDA2020,9023471,2007-2008,10/03/2008 10:30,Manual,,TropWATER Water Quality Laboratory,See Metadata in Project description,"Cations, Anions, Alkalinity & Hardness",Nitrite as N,+,0.004,Milligrams/Litre,910,,Mackay Whitsundays Healthy Waterways 2005-2008,Licence CC BY. Event and baseflow water quality from sites across the Mackay Whitsunday region from 2005 to 2008. Data includes sediment - nutrients - pesticides. Metadata: https://storymaps.arcgis.com/stories/a2b9582ba4b54247b46bc5075806f1c4
Third Party,Mackay Whitsunday,Plane,Plane Creek,126003A,Carmila Creek at Carmila,-21.915681,149.398562,GDA2020,9023484,2007-2008,14/04/2008 11:00,Manual,,TropWATER Water Quality Laboratory,See Metadata in Project description,"Cations, Anions, Alkalinity & Hardness",Nitrate as N,+,0.001,Milligrams/Litre,910,,Mackay Whitsundays Healthy Waterways 2005-2008,Licence CC BY. Event and baseflow water quality from sites across the Mackay Whitsunday region from 2005 to 2008. Data includes sediment - nutrients - pesticides. Metadata: https://storymaps.arcgis.com/stories/a2b9582ba4b54247b46bc5075806f1c4
Third Party,Mackay Whitsunday,Plane,Plane Creek,126003A,Carmila Creek at Carmila,-21.915681,149.398562,GDA2020,9023484,2007-2008,14/04/2008 11:00,Manual,,TropWATER Water Quality Laboratory,See Metadata in Project description,"Cations, Anions, Alkalinity & Hardness",Nitrite as N,+,0.001,Milligrams/Litre,910,,Mackay Whitsundays Healthy Waterways 2005-2008,Licence CC BY. Event and baseflow water quality from sites across the Mackay Whitsunday region from 2005 to 2008. Data includes sediment - nutrients - pesticides. Metadata: https://storymaps.arcgis.com/stories/a2b9582ba4b54247b46bc5075806f1c4
Third Party,Mackay Whitsunday,Plane,Plane Creek,126003A,Carmila Creek at Carmila,-21.915681,149.398562,GDA2020,9023500,2007-2008,15/05/2008 10:50,Manual,,TropWATER Water Quality Laboratory,See Metadata in Project description,"Cations, Anions, Alkalinity & Hardness",Nitrate as N,+,0.026,Milligrams/Litre,910,,Mackay Whitsundays Healthy Waterways 2005-2008,Licence CC BY. Event and baseflow water quality from sites across the Mackay Whitsunday region from 2005 to 2008. Data includes sediment - nutrients - pesticides. Metadata: https://storymaps.arcgis.com/stories/a2b9582ba4b54247b46bc5075806f1c4
Third Party,Mackay Whitsunday,Plane,Plane Creek,126003A,Carmila Creek at Carmila,-21.915681,149.398562,GDA2020,9023500,2007-2008,15/05/2008 10:50,Manual,,TropWATER Water Quality Laboratory,See Metadata in Project description,"Cations, Anions, Alkalinity & Hardness",Nitrite as N,+,0.005,Milligrams/Litre,910,,Mackay Whitsundays Healthy Waterways 2005-2008,Licence CC BY. Event and baseflow water quality from sites across the Mackay Whitsunday region from 2005 to 2008. Data includes sediment - nutrients - pesticides. Metadata: https://storymaps.arcgis.com/stories/a2b9582ba4b54247b46bc5075806f1c4
Third Party,Mackay Whitsunday,Plane,Plane Creek,126003A,Carmila Creek at Carmila,-21.915681,149.398562,GDA2020,9023509,2007-2008,10/06/2008 10:45,Manual,,TropWATER Water Quality Laboratory,See Metadata in Project description,"Cations, Anions, Alkalinity & Hardness",Nitrate as N,+,0.001,Milligrams/Litre,910,,Mackay Whitsundays Healthy Waterways 2005-2008,Licence CC BY. Event and baseflow water quality from sites across the Mackay Whitsunday region from 2005 to 2008. Data includes sediment - nutrients - pesticides. Metadata: https://storymaps.arcgis.com/stories/a2b9582ba4b54247b46bc5075806f1c4
Third Party,Mackay Whitsunday,Plane,Plane Creek,126003A,Carmila Creek at Carmila,-21.915681,149.398562,GDA2020,9023509,2007-2008,10/06/2008 10:45,Manual,,TropWATER Water Quality Laboratory,See Metadata in Project description,"Cations, Anions, Alkalinity & Hardness",Nitrite as N,+,0.001,Milligrams/Litre,910,,Mackay Whitsundays Healthy Waterways 2005-2008,Licence CC BY. Event and baseflow water quality from sites across the Mackay Whitsunday region from 2005 to 2008. Data includes sediment - nutrients - pesticides. Metadata: https://storymaps.arcgis.com/stories/a2b9582ba4b54247b46bc5075806f1c4
Third Party,Mackay Whitsunday,Plane,Plane Creek,1260052,Bakers Creek at Higham's Farm,-21.186463,149.099202,GDA2020,9023090,2006-2007,19/07/2006 10:30,Manual,,TropWATER Water Quality Laboratory,See Metadata in Project description,"Cations, Anions, Alkalinity & Hardness",Nitrate as N,+,1.6,Milligrams/Litre,910,,Mackay Whitsundays Healthy Waterways 2005-2008,Licence CC BY. Event and baseflow water quality from sites across the Mackay Whitsunday region from 2005 to 2008. Data includes sediment - nutrients - pesticides. Metadata: https://storymaps.arcgis.com/stories/a2b9582ba4b54247b46bc5075806f1c4
Third Party,Mackay Whitsunday,Plane,Plane Creek,1260052,Bakers Creek at Higham's Farm,-21.186463,149.099202,GDA2020,9023090,2006-2007,19/07/2006 10:30,Manual,,TropWATER Water Quality Laboratory,See Metadata in Project description,"Cations, Anions, Alkalinity & Hardness",Nitrite as N,+,0.021,Milligrams/Litre,910,,Mackay Whitsundays Healthy Waterways 2005-2008,Licence CC BY. Event and baseflow water quality from sites across the Mackay Whitsunday region from 2005 to 2008. Data includes sediment - nutrients - pesticides. Metadata: https://storymaps.arcgis.com/stories/a2b9582ba4b54247b46bc5075806f1c4
Third Party,Mackay Whitsunday,Plane,Plane Creek,1260052,Bakers Creek at Higham's Farm,-21.186463,149.099202,GDA2020,9023121,2006-2007,13/09/2006 10:30,Manual,,TropWATER Water Quality Laboratory,See Metadata in Project description,"Cations, Anions, Alkalinity & Hardness",Nitrate as N,+,0.578,Milligrams/Litre,910,,Mackay Whitsundays Healthy Waterways 2005-2008,Licence CC BY. Event and baseflow water quality from sites across the Mackay Whitsunday region from 2005 to 2008. Data includes sediment - nutrients - pesticides. Metadata: https://storymaps.arcgis.com/stories/a2b9582ba4b54247b46bc5075806f1c4
Third Party,Mackay Whitsunday,Plane,Plane Creek,1260052,Bakers Creek at Higham's Farm,-21.186463,149.099202,GDA2020,9023121,2006-2007,13/09/2006 10:30,Manual,,TropWATER Water Quality Laboratory,See Metadata in Project description,"Cations, Anions, Alkalinity & Hardness",Nitrite as N,+,0.038,Milligrams/Litre,910,,Mackay Whitsundays Healthy Waterways 2005-2008,Licence CC BY. Event and baseflow water quality from sites across the Mackay Whitsunday region from 2005 to 2008. Data includes sediment - nutrients - pesticides. Metadata: https://storymaps.arcgis.com/stories/a2b9582ba4b54247b46bc5075806f1c4
Third Party,Mackay Whitsunday,Plane,Plane Creek,1260052,Bakers Creek at Higham's Farm,-21.186463,149.099202,GDA2020,9023138,2006-2007,18/10/2006 8:45,Manual,,TropWATER Water Quality Laboratory,See Metadata in Project description,"Cations, Anions, Alkalinity & Hardness",Nitrate as N,+,0.751,Milligrams/Litre,910,,Mackay Whitsundays Healthy Waterways 2005-2008,Licence CC BY. Event and baseflow water quality from sites across the Mackay Whitsunday region from 2005 to 2008. Data includes sediment - nutrients - pesticides. Metadata: https://storymaps.arcgis.com/stories/a2b9582ba4b54247b46bc5075806f1c4
Third Party,Mackay Whitsunday,Plane,Plane Creek,1260052,Bakers Creek at Higham's Farm,-21.186463,149.099202,GDA2020,9023138,2006-2007,18/10/2006 8:45,Manual,,TropWATER Water Quality Laboratory,See Metadata in Project description,"Cations, Anions, Alkalinity & Hardness",Nitrite as N,+,0.026,Milligrams/Litre,910,,Mackay Whitsundays Healthy Waterways 2005-2008,Licence CC BY. Event and baseflow water quality from sites across the Mackay Whitsunday region from 2005 to 2008. Data includes sediment - nutrients - pesticides. Metadata: https://storymaps.arcgis.com/stories/a2b9582ba4b54247b46bc5075806f1c4
Third Party,Mackay Whitsunday,Plane,Plane Creek,1260052,Bakers Creek at Higham's Farm,-21.186463,149.099202,GDA2020,9023148,2006-2007,15/11/2006 8:40,Manual,,TropWATER Water Quality Laboratory,See Metadata in Project description,"Cations, Anions, Alkalinity & Hardness",Nitrate as N,+,0.3,Milligrams/Litre,910,,Mackay Whitsundays Healthy Waterways 2005-2008,Licence CC BY. Event and baseflow water quality from sites across the Mackay Whitsunday region from 2005 to 2008. Data includes sediment - nutrients - pesticides. Metadata: https://storymaps.arcgis.com/stories/a2b9582ba4b54247b46bc5075806f1c4
Third Party,Mackay Whitsunday,Plane,Plane Creek,1260052,Bakers Creek at Higham's Farm,-21.186463,149.099202,GDA2020,9023148,2006-2007,15/11/2006 8:40,Manual,,TropWATER Water Quality Laboratory,See Metadata in Project description,"Cations, Anions, Alkalinity & Hardness",Nitrite as N,+,0.021,Milligrams/Litre,910,,Mackay Whitsundays Healthy Waterways 2005-2008,Licence CC BY. Event and baseflow water quality from sites across the Mackay Whitsunday region from 2005 to 2008. Data includes sediment - nutrients - pesticides. Metadata: https://storymaps.arcgis.com/stories/a2b9582ba4b54247b46bc5075806f1c4
Third Party,Mackay Whitsunday,Plane,Plane Creek,1260052,Bakers Creek at Higham's Farm,-21.186463,149.099202,GDA2020,9023163,2006-2007,13/12/2006 9:30,Manual,,TropWATER Water Quality Laboratory,See Metadata in Project description,"Cations, Anions, Alkalinity & Hardness",Nitrate as N,+,0.246,Milligrams/Litre,910,,Mackay Whitsundays Healthy Waterways 2005-2008,Licence CC BY. Event and baseflow water quality from sites across the Mackay Whitsunday region from 2005 to 2008. Data includes sediment - nutrients - pesticides. Metadata: https://storymaps.arcgis.com/stories/a2b9582ba4b54247b46bc5075806f1c4
Third Party,Mackay Whitsunday,Plane,Plane Creek,1260052,Bakers Creek at Higham's Farm,-21.186463,149.099202,GDA2020,9023163,2006-2007,13/12/2006 9:30,Manual,,TropWATER Water Quality Laboratory,See Metadata in Project description,"Cations, Anions, Alkalinity & Hardness",Nitrite as N,+,0.295,Milligrams/Litre,910,,Mackay Whitsundays Healthy Waterways 2005-2008,Licence CC BY. Event and baseflow water quality from sites across the Mackay Whitsunday region from 2005 to 2008. Data includes sediment - nutrients - pesticides. Metadata: https://storymaps.arcgis.com/stories/a2b9582ba4b54247b46bc5075806f1c4
Third Party,Mackay Whitsunday,Plane,Plane Creek,1260052,Bakers Creek at Higham's Farm,-21.186463,149.099202,GDA2020,9023179,2006-2007,17/01/2007 9:30,Manual,,TropWATER Water Quality Laboratory,See Metadata in Project description,"Cations, Anions, Alkalinity & Hardness",Nitrate as N,+,0.471,Milligrams/Litre,910,,Mackay Whitsundays Healthy Waterways 2005-2008,Licence CC BY. Event and baseflow water quality from sites across the Mackay Whitsunday region from 2005 to 2008. Data includes sediment - nutrients - pesticides. Metadata: https://storymaps.arcgis.com/stories/a2b9582ba4b54247b46bc5075806f1c4
Third Party,Mackay Whitsunday,Plane,Plane Creek,1260052,Bakers Creek at Higham's Farm,-21.186463,149.099202,GDA2020,9023179,2006-2007,17/01/2007 9:30,Manual,,TropWATER Water Quality Laboratory,See Metadata in Project description,"Cations, Anions, Alkalinity & Hardness",Nitrite as N,+,0.017,Milligrams/Litre,910,,Mackay Whitsundays Healthy Waterways 2005-2008,Licence CC BY. Event and baseflow water quality from sites across the Mackay Whitsunday region from 2005 to 2008. Data includes sediment - nutrients - pesticides. Metadata: https://storymaps.arcgis.com/stories/a2b9582ba4b54247b46bc5075806f1c4
Third Party,Mackay Whitsunday,Plane,Plane Creek,1260052,Bakers Creek at Higham's Farm,-21.186463,149.099202,GDA2020,9023281,2006-2007,14/02/2007 10:50,Manual,,TropWATER Water Quality Laboratory,See Metadata in Project description,"Cations, Anions, Alkalinity & Hardness",Nitrate as N,+,1.253,Milligrams/Litre,910,,Mackay Whitsundays Healthy Waterways 2005-2008,Licence CC BY. Event and baseflow water quality from sites across the Mackay Whitsunday region from 2005 to 2008. Data includes sediment - nutrients - pesticides. Metadata: https://storymaps.arcgis.com/stories/a2b9582ba4b54247b46bc5075806f1c4
